email,status,date,items
user228@example.com,PAID,2024-12-28T15:00,PROD-838:1
user372@example.com,CANCELLED,2023-11-02T16:00,PROD-8:1|PROD-835:3|PROD-362:3
user461@example.com,NEW,2023-08-25T17:00,PROD-210:3
user325@example.com,PAID,2024-08-29T21:00,PROD-257:1|PROD-993:2|PROD-883:1|PROD-233:2
user215@example.com,PAID,2024-08-26T15:00,PROD-815:1
user479@example.com,NEW,2024-03-11T12:00,PROD-188:3|PROD-126:1|PROD-114:1
user496@example.com,NEW,2024-11-28T18:00,PROD-133:1|PROD-815:2|PROD-326:1
user494@example.com,PAID,2023-01-13T16:00,PROD-477:3|PROD-703:1
user476@example.com,NEW,2024-12-30T19:00,PROD-806:3|PROD-502:3|PROD-66:1
user404@example.com,PAID,2024-01-06T13:00,PROD-324:1|PROD-836:2
user206@example.com,NEW,2023-04-24T14:00,PROD-495:1|PROD-350:1|PROD-420:1|PROD-610:2
user180@example.com,NEW,2023-03-25T20:00,PROD-241:1|PROD-453:2
user422@example.com,CANCELLED,2023-03-09T18:00,PROD-868:2|PROD-301:2
user167@example.com,PAID,2024-02-08T16:00,PROD-277:3|PROD-226:3|PROD-258:3|PROD-739:2
user122@example.com,PAID,2024-02-23T14:00,PROD-342:2
user101@example.com,PAID,2023-07-18T11:00,PROD-240:1|PROD-416:3|PROD-885:3|PROD-9:2
user13@example.com,PAID,2023-10-26T10:00,PROD-418:3|PROD-77:2|PROD-652:3
user334@example.com,NEW,2024-03-17T13:00,PROD-191:1
user366@example.com,PAID,2023-08-05T10:00,PROD-352:2
user477@example.com,PAID,2023-03-29T20:00,PROD-52:3|PROD-10:2|PROD-564:2
user291@example.com,PAID,2024-03-02T16:00,PROD-299:3|PROD-34:3|PROD-897:2
user401@example.com,CANCELLED,2024-02-09T14:00,PROD-809:3|PROD-828:1|PROD-441:2
user72@example.com,NEW,2023-05-08T20:00,PROD-945:1|PROD-488:2|PROD-621:3
user182@example.com,PAID,2023-07-04T21:00,PROD-336:1
user360@example.com,NEW,2023-02-07T12:00,PROD-993:3|PROD-49:2
user368@example.com,PAID,2024-01-13T10:00,PROD-776:2|PROD-626:2|PROD-429:2
user107@example.com,PAID,2024-01-03T15:00,PROD-114:2|PROD-193:2|PROD-18:1
user11@example.com,PAID,2023-10-01T16:00,PROD-313:1|PROD-1:2|PROD-278:1
user173@example.com,PAID,2024-10-23T19:00,PROD-907:3|PROD-366:3|PROD-20:2
user318@example.com,PAID,2023-06-20T17:00,PROD-853:3|PROD-328:3
user26@example.com,NEW,2024-08-16T19:00,PROD-493:2|PROD-937:1|PROD-377:3
user431@example.com,PAID,2023-04-12T15:00,PROD-901:1|PROD-100:1
user417@example.com,CANCELLED,2024-08-06T19:00,PROD-498:2
user382@example.com,CANCELLED,2023-11-26T19:00,PROD-484:2|PROD-174:1
user47@example.com,PAID,2024-01-05T10:00,PROD-739:1|PROD-132:3|PROD-675:2|PROD-227:3
user104@example.com,PAID,2024-03-05T18:00,PROD-431:3|PROD-389:3
user392@example.com,PAID,2024-12-09T21:00,PROD-888:3|PROD-873:3
user175@example.com,PAID,2024-08-09T21:00,PROD-241:3
user260@example.com,PAID,2023-01-26T19:00,PROD-609:2|PROD-691:3|PROD-9:2
user156@example.com,PAID,2024-04-01T16:00,PROD-526:2|PROD-999:1
user317@example.com,PAID,2024-05-17T16:00,PROD-847:2|PROD-460:1|PROD-598:1|PROD-982:1
user191@example.com,PAID,2024-01-30T20:00,PROD-228:2|PROD-59:3
user37@example.com,NEW,2023-09-22T16:00,PROD-778:1|PROD-377:3|PROD-642:3
user329@example.com,PAID,2023-01-04T16:00,PROD-359:1|PROD-794:3|PROD-404:2|PROD-752:1
user305@example.com,PAID,2024-08-22T18:00,PROD-662:3|PROD-534:1|PROD-523:1
user491@example.com,NEW,2024-07-15T19:00,PROD-371:3|PROD-292:1
user483@example.com,PAID,2024-07-10T15:00,PROD-914:3|PROD-5:1|PROD-186:2
user264@example.com,CANCELLED,2023-05-14T12:00,PROD-215:3|PROD-437:3|PROD-900:1|PROD-863:2
user125@example.com,NEW,2024-03-07T15:00,PROD-35:3
user469@example.com,PAID,2023-09-21T11:00,PROD-681:3|PROD-764:1|PROD-5:2
user310@example.com,PAID,2023-09-12T13:00,PROD-704:1
user154@example.com,CANCELLED,2023-09-24T18:00,PROD-420:1|PROD-635:3|PROD-420:3
user61@example.com,PAID,2023-11-22T11:00,PROD-87:2|PROD-470:2|PROD-989:2
user448@example.com,PAID,2024-02-26T18:00,PROD-610:1|PROD-314:1|PROD-314:1|PROD-416:1
user437@example.com,NEW,2024-07-10T18:00,PROD-636:3|PROD-776:2|PROD-998:3|PROD-645:2
user300@example.com,CANCELLED,2024-12-12T15:00,PROD-770:1
user53@example.com,PAID,2024-09-26T18:00,PROD-423:3|PROD-414:1|PROD-195:2|PROD-941:3
user487@example.com,PAID,2024-09-19T21:00,PROD-391:1|PROD-942:1|PROD-640:3
user288@example.com,PAID,2023-06-13T21:00,PROD-870:3|PROD-678:2
user361@example.com,PAID,2024-05-16T20:00,PROD-953:1
user154@example.com,CANCELLED,2023-08-11T11:00,PROD-297:2|PROD-459:3|PROD-497:1
user347@example.com,PAID,2024-07-14T14:00,PROD-886:2|PROD-501:3
user426@example.com,PAID,2024-11-21T12:00,PROD-55:1
user226@example.com,NEW,2024-02-17T12:00,PROD-784:2|PROD-676:3|PROD-181:1
user483@example.com,NEW,2023-03-23T11:00,PROD-86:2
user321@example.com,PAID,2023-10-22T10:00,PROD-805:3
user384@example.com,CANCELLED,2023-12-07T20:00,PROD-150:3|PROD-376:1|PROD-730:2|PROD-663:3
user294@example.com,NEW,2023-10-14T20:00,PROD-375:2|PROD-739:2|PROD-555:2|PROD-332:3
user203@example.com,PAID,2024-04-13T10:00,PROD-359:2
user365@example.com,PAID,2024-05-26T14:00,PROD-536:3|PROD-452:3|PROD-114:2
user341@example.com,PAID,2023-05-13T18:00,PROD-387:3|PROD-281:3|PROD-71:2
user233@example.com,PAID,2024-06-27T12:00,PROD-999:1|PROD-34:2|PROD-332:3|PROD-799:3
user319@example.com,PAID,2023-08-10T14:00,PROD-90:3|PROD-863:1|PROD-829:2
user422@example.com,PAID,2023-02-12T16:00,PROD-579:3|PROD-561:1|PROD-13:2|PROD-652:2
user242@example.com,PAID,2024-05-20T20:00,PROD-34:2|PROD-736:1
user136@example.com,PAID,2023-03-11T16:00,PROD-184:3|PROD-259:2|PROD-308:2|PROD-903:1
user132@example.com,NEW,2024-04-03T14:00,PROD-289:2|PROD-320:3|PROD-556:1|PROD-840:2
user426@example.com,PAID,2024-12-02T14:00,PROD-600:3
user459@example.com,PAID,2024-09-03T17:00,PROD-326:2|PROD-179:1|PROD-686:2
user415@example.com,PAID,2023-10-30T21:00,PROD-396:1|PROD-485:3|PROD-57:3
user289@example.com,PAID,2024-10-12T17:00,PROD-769:3|PROD-128:3
user280@example.com,NEW,2023-07-02T13:00,PROD-350:1|PROD-845:1|PROD-922:1
user32@example.com,PAID,2023-01-16T17:00,PROD-370:1|PROD-838:1
user16@example.com,NEW,2023-05-13T18:00,PROD-928:2
user278@example.com,PAID,2024-09-26T18:00,PROD-474:2|PROD-766:3
user84@example.com,PAID,2023-06-27T21:00,PROD-448:2|PROD-442:1|PROD-559:1|PROD-498:2
user80@example.com,CANCELLED,2023-08-14T13:00,PROD-760:3|PROD-203:1
user330@example.com,CANCELLED,2024-09-17T21:00,PROD-935:3|PROD-512:3
user479@example.com,NEW,2023-05-13T16:00,PROD-525:2|PROD-774:1|PROD-141:1|PROD-615:3
user388@example.com,PAID,2023-04-04T12:00,PROD-693:2|PROD-993:3|PROD-394:2
user30@example.com,CANCELLED,2023-09-18T16:00,PROD-383:2|PROD-282:3|PROD-950:1|PROD-649:1
user249@example.com,PAID,2024-02-11T12:00,PROD-70:1
user32@example.com,PAID,2024-12-13T20:00,PROD-428:1|PROD-742:1|PROD-396:1|PROD-118:1
user121@example.com,PAID,2023-12-30T17:00,PROD-17:1|PROD-301:1|PROD-96:3
user207@example.com,PAID,2024-03-23T10:00,PROD-77:3
user474@example.com,NEW,2024-05-09T15:00,PROD-760:2|PROD-293:3
user58@example.com,NEW,2023-08-25T16:00,PROD-392:2|PROD-235:2|PROD-508:1|PROD-876:2
user310@example.com,NEW,2023-04-15T16:00,PROD-36:3|PROD-7:3
user201@example.com,PAID,2023-09-30T10:00,PROD-500:3|PROD-734:2|PROD-115:3
user129@example.com,PAID,2024-10-06T11:00,PROD-718:3
user177@example.com,PAID,2024-06-29T14:00,PROD-391:1
user123@example.com,NEW,2023-04-25T13:00,PROD-762:1|PROD-677:2|PROD-93:2|PROD-381:3
user396@example.com,PAID,2024-09-24T21:00,PROD-60:3|PROD-896:3|PROD-492:3
user235@example.com,PAID,2024-01-27T19:00,PROD-937:1|PROD-24:2|PROD-787:3
user416@example.com,NEW,2023-02-16T11:00,PROD-546:3|PROD-583:1
user399@example.com,PAID,2023-01-14T17:00,PROD-79:3|PROD-442:3
user451@example.com,PAID,2024-08-20T20:00,PROD-59:3|PROD-10:2
user435@example.com,NEW,2024-10-23T21:00,PROD-613:2|PROD-518:1|PROD-382:1|PROD-91:1
user497@example.com,PAID,2024-03-17T16:00,PROD-72:2|PROD-431:1
user427@example.com,NEW,2023-11-03T12:00,PROD-958:2|PROD-593:1
user152@example.com,PAID,2024-03-07T16:00,PROD-858:1|PROD-167:3|PROD-373:3
user197@example.com,NEW,2024-10-26T17:00,PROD-418:2|PROD-227:2|PROD-997:3|PROD-953:1
user380@example.com,NEW,2024-08-18T21:00,PROD-356:2|PROD-801:2|PROD-792:2|PROD-460:2
user97@example.com,NEW,2023-02-17T17:00,PROD-266:3
user1@example.com,PAID,2024-01-11T16:00,PROD-491:2|PROD-835:2|PROD-518:1|PROD-614:3
user211@example.com,PAID,2024-01-29T16:00,PROD-21:2|PROD-165:3|PROD-135:1
user94@example.com,PAID,2023-05-07T10:00,PROD-398:3|PROD-283:2|PROD-123:1
user100@example.com,CANCELLED,2024-11-28T19:00,PROD-180:1|PROD-682:3|PROD-327:3|PROD-184:1
user80@example.com,PAID,2023-05-29T21:00,PROD-820:1|PROD-90:1|PROD-903:1|PROD-235:3
user177@example.com,NEW,2024-02-19T14:00,PROD-919:1|PROD-14:2|PROD-705:2|PROD-142:1
user210@example.com,NEW,2023-05-17T11:00,PROD-949:1|PROD-640:1
user365@example.com,PAID,2024-01-07T16:00,PROD-736:2|PROD-998:1
user387@example.com,PAID,2024-08-12T17:00,PROD-473:1|PROD-286:2
user346@example.com,PAID,2024-02-18T12:00,PROD-124:1|PROD-417:1
user349@example.com,CANCELLED,2024-10-07T15:00,PROD-717:3|PROD-554:1|PROD-782:1|PROD-800:2
user440@example.com,CANCELLED,2024-11-26T18:00,PROD-352:3|PROD-593:2|PROD-96:1
user35@example.com,PAID,2024-04-22T10:00,PROD-992:2|PROD-747:1|PROD-398:2|PROD-173:3
user32@example.com,CANCELLED,2024-11-25T11:00,PROD-83:3|PROD-125:1|PROD-820:2
user363@example.com,CANCELLED,2024-05-06T20:00,PROD-438:3|PROD-519:1
user83@example.com,NEW,2024-03-30T17:00,PROD-885:3|PROD-862:3|PROD-908:3|PROD-620:1
user345@example.com,PAID,2024-04-08T19:00,PROD-134:1|PROD-309:3|PROD-932:2|PROD-765:1
user74@example.com,CANCELLED,2024-09-26T17:00,PROD-853:1|PROD-774:1|PROD-130:2
user82@example.com,CANCELLED,2024-08-04T10:00,PROD-578:2|PROD-40:2
user408@example.com,PAID,2023-03-20T12:00,PROD-317:3|PROD-995:3|PROD-975:2
user307@example.com,PAID,2024-08-21T15:00,PROD-173:1|PROD-743:2
user309@example.com,PAID,2023-10-01T17:00,PROD-979:1|PROD-277:2|PROD-740:2
user378@example.com,CANCELLED,2023-11-10T13:00,PROD-1000:1|PROD-4:1|PROD-551:3
user298@example.com,PAID,2023-01-10T21:00,PROD-103:1|PROD-154:1|PROD-79:1
user220@example.com,PAID,2023-06-23T20:00,PROD-120:1|PROD-72:3|PROD-5:3
user455@example.com,PAID,2023-07-28T20:00,PROD-855:3|PROD-957:1|PROD-84:1|PROD-890:3
user233@example.com,PAID,2024-08-31T15:00,PROD-30:3
user323@example.com,PAID,2023-06-11T19:00,PROD-171:1
user459@example.com,PAID,2024-06-15T10:00,PROD-608:1|PROD-918:3|PROD-197:3|PROD-164:1
user151@example.com,PAID,2024-10-15T13:00,PROD-110:2
user445@example.com,PAID,2023-05-05T17:00,PROD-224:1|PROD-464:1
user146@example.com,PAID,2023-01-07T13:00,PROD-368:1|PROD-971:1|PROD-404:1|PROD-263:3
user99@example.com,CANCELLED,2023-11-02T13:00,PROD-331:3
user387@example.com,CANCELLED,2024-07-30T19:00,PROD-333:3|PROD-847:1|PROD-542:2
user202@example.com,NEW,2023-11-23T13:00,PROD-196:2|PROD-34:1
user330@example.com,PAID,2024-05-29T15:00,PROD-997:3|PROD-816:2|PROD-726:2
user158@example.com,PAID,2024-10-29T15:00,PROD-498:2
user178@example.com,NEW,2024-11-26T11:00,PROD-683:1|PROD-371:1|PROD-413:2
user86@example.com,PAID,2023-10-15T13:00,PROD-101:3|PROD-260:1|PROD-629:2|PROD-550:2
user456@example.com,PAID,2024-08-26T21:00,PROD-605:3|PROD-381:2|PROD-273:2|PROD-609:3
user289@example.com,PAID,2023-02-02T16:00,PROD-806:1
user52@example.com,PAID,2023-05-10T18:00,PROD-680:2|PROD-991:3
user201@example.com,PAID,2024-11-27T16:00,PROD-532:3|PROD-112:3
user72@example.com,PAID,2024-07-11T15:00,PROD-918:3|PROD-815:1
user280@example.com,CANCELLED,2024-08-22T10:00,PROD-492:2
user345@example.com,PAID,2024-07-28T16:00,PROD-615:3|PROD-867:1|PROD-167:2
user424@example.com,NEW,2024-07-27T16:00,PROD-668:2|PROD-14:3|PROD-765:3
user118@example.com,PAID,2024-01-15T15:00,PROD-247:2|PROD-693:2|PROD-226:2|PROD-686:3
user258@example.com,CANCELLED,2024-07-04T19:00,PROD-422:2|PROD-864:1
user31@example.com,PAID,2023-07-15T20:00,PROD-707:3|PROD-793:1|PROD-611:3
user386@example.com,NEW,2023-11-13T18:00,PROD-343:3|PROD-750:2|PROD-693:2
user467@example.com,NEW,2023-08-28T16:00,PROD-687:2|PROD-881:3
user418@example.com,CANCELLED,2023-07-29T11:00,PROD-78:3|PROD-977:2|PROD-39:3
user27@example.com,PAID,2023-04-21T14:00,PROD-719:1|PROD-137:3|PROD-252:1|PROD-678:2
user413@example.com,CANCELLED,2023-11-28T15:00,PROD-695:1|PROD-985:2
user347@example.com,NEW,2023-01-12T16:00,PROD-30:2|PROD-317:2|PROD-761:1|PROD-647:2
user489@example.com,PAID,2023-08-12T14:00,PROD-509:3|PROD-527:1|PROD-957:2|PROD-933:3
user188@example.com,PAID,2023-04-22T21:00,PROD-657:3|PROD-966:1
user13@example.com,PAID,2023-01-18T17:00,PROD-574:3|PROD-110:2
user23@example.com,PAID,2024-12-22T21:00,PROD-979:1|PROD-308:3|PROD-102:1
user144@example.com,NEW,2024-01-06T12:00,PROD-119:3|PROD-604:2|PROD-66:1|PROD-494:2
user446@example.com,NEW,2023-10-07T15:00,PROD-970:1|PROD-747:2|PROD-406:2|PROD-933:2
user383@example.com,PAID,2023-01-31T16:00,PROD-198:3
user265@example.com,NEW,2023-12-20T13:00,PROD-970:1|PROD-240:2|PROD-747:3|PROD-79:1
user147@example.com,NEW,2024-04-20T13:00,PROD-469:2|PROD-536:1|PROD-879:2|PROD-735:3
user132@example.com,PAID,2023-02-20T15:00,PROD-356:2|PROD-256:1|PROD-965:2|PROD-501:3
user371@example.com,NEW,2024-01-25T18:00,PROD-909:1|PROD-945:2
user78@example.com,PAID,2023-09-25T19:00,PROD-121:3|PROD-65:2|PROD-602:2
user449@example.com,PAID,2023-03-30T19:00,PROD-586:3
user361@example.com,PAID,2023-05-01T17:00,PROD-396:1
user366@example.com,NEW,2024-02-20T19:00,PROD-446:1|PROD-247:3|PROD-533:3|PROD-239:1
user209@example.com,PAID,2024-10-30T17:00,PROD-65:2
user125@example.com,CANCELLED,2024-08-09T19:00,PROD-473:1|PROD-416:1|PROD-69:3|PROD-993:1
user13@example.com,CANCELLED,2023-01-17T11:00,PROD-749:2|PROD-423:3|PROD-123:2
user473@example.com,CANCELLED,2023-05-29T10:00,PROD-128:3|PROD-89:2|PROD-333:1|PROD-707:1
user158@example.com,PAID,2023-05-04T10:00,PROD-756:1|PROD-254:3
user299@example.com,NEW,2024-03-16T15:00,PROD-74:3|PROD-295:2
user233@example.com,CANCELLED,2024-01-15T19:00,PROD-379:3|PROD-461:2|PROD-852:2|PROD-319:1
user5@example.com,PAID,2024-03-18T14:00,PROD-154:1|PROD-120:3|PROD-690:2|PROD-264:2
user241@example.com,CANCELLED,2023-12-22T21:00,PROD-15:3
user12@example.com,PAID,2023-08-28T16:00,PROD-580:2
user491@example.com,NEW,2023-04-10T21:00,PROD-146:2|PROD-37:2|PROD-470:1
user45@example.com,PAID,2024-05-20T10:00,PROD-51:3
user329@example.com,PAID,2023-11-11T14:00,PROD-970:2
user213@example.com,NEW,2024-05-19T12:00,PROD-170:3|PROD-397:2|PROD-814:1
user260@example.com,PAID,2024-09-27T15:00,PROD-679:2|PROD-647:3
user43@example.com,PAID,2023-04-28T18:00,PROD-192:2|PROD-773:1
user356@example.com,PAID,2024-05-21T12:00,PROD-375:2|PROD-459:1|PROD-416:2|PROD-755:3
user182@example.com,NEW,2024-12-04T14:00,PROD-473:2|PROD-549:2|PROD-573:2|PROD-670:3
user165@example.com,PAID,2024-01-11T21:00,PROD-864:2|PROD-358:3
user269@example.com,CANCELLED,2023-05-15T11:00,PROD-861:1|PROD-790:1|PROD-983:2
user19@example.com,PAID,2023-08-25T12:00,PROD-305:2|PROD-239:1|PROD-58:3|PROD-620:3
user387@example.com,NEW,2024-03-10T19:00,PROD-528:2|PROD-151:3
user194@example.com,PAID,2023-04-17T16:00,PROD-745:2|PROD-473:3|PROD-441:1|PROD-888:3
user232@example.com,PAID,2023-06-28T19:00,PROD-357:1|PROD-72:2
user261@example.com,NEW,2024-03-30T17:00,PROD-41:2
user164@example.com,PAID,2024-03-10T10:00,PROD-573:1|PROD-742:3|PROD-442:1|PROD-560:2
user250@example.com,CANCELLED,2024-04-03T16:00,PROD-135:2|PROD-828:3
user354@example.com,NEW,2023-01-19T10:00,PROD-354:3|PROD-427:2|PROD-686:2|PROD-58:1
user486@example.com,CANCELLED,2023-09-15T19:00,PROD-904:1|PROD-999:1
user297@example.com,PAID,2024-07-18T19:00,PROD-57:3|PROD-233:2|PROD-821:2|PROD-303:3
user475@example.com,PAID,2024-05-07T10:00,PROD-340:2|PROD-510:3|PROD-713:1
user426@example.com,PAID,2024-10-01T16:00,PROD-824:2|PROD-239:3|PROD-230:3
user473@example.com,CANCELLED,2024-10-16T10:00,PROD-269:3|PROD-480:2|PROD-712:1
user360@example.com,CANCELLED,2023-12-10T18:00,PROD-556:3
user259@example.com,CANCELLED,2023-12-13T17:00,PROD-806:2|PROD-702:1|PROD-972:1|PROD-153:2
user340@example.com,CANCELLED,2023-01-29T12:00,PROD-152:1
user165@example.com,CANCELLED,2023-07-12T13:00,PROD-816:3|PROD-942:3|PROD-241:2|PROD-353:1
user117@example.com,NEW,2023-09-15T12:00,PROD-246:3|PROD-623:3|PROD-901:1
user245@example.com,NEW,2024-02-09T12:00,PROD-638:1
user83@example.com,CANCELLED,2023-03-26T10:00,PROD-445:1
user273@example.com,PAID,2024-08-12T20:00,PROD-802:3
user386@example.com,NEW,2023-03-03T12:00,PROD-210:3
user450@example.com,PAID,2023-02-07T11:00,PROD-733:3|PROD-540:2
user173@example.com,PAID,2023-01-02T19:00,PROD-84:3|PROD-814:2
user372@example.com,PAID,2024-07-05T12:00,PROD-504:1|PROD-812:3|PROD-582:1|PROD-530:3
user285@example.com,NEW,2024-08-08T12:00,PROD-337:3|PROD-982:2
user448@example.com,PAID,2023-02-26T15:00,PROD-100:2
user295@example.com,PAID,2024-05-17T13:00,PROD-680:2|PROD-389:2
user302@example.com,CANCELLED,2024-01-30T13:00,PROD-231:2|PROD-686:1|PROD-526:2
user195@example.com,PAID,2024-06-10T20:00,PROD-144:1|PROD-888:1|PROD-6:1
user315@example.com,PAID,2024-02-22T20:00,PROD-467:1|PROD-262:1
user185@example.com,CANCELLED,2023-12-02T19:00,PROD-330:2
user422@example.com,PAID,2023-08-07T20:00,PROD-126:1|PROD-837:3|PROD-310:1|PROD-772:3
user473@example.com,PAID,2023-09-07T15:00,PROD-118:1|PROD-949:3|PROD-66:1|PROD-783:1
user29@example.com,PAID,2024-09-24T10:00,PROD-876:1|PROD-872:1
user422@example.com,PAID,2023-10-08T15:00,PROD-968:1
user419@example.com,CANCELLED,2024-01-15T11:00,PROD-724:1|PROD-898:3|PROD-226:1
user354@example.com,PAID,2023-06-01T20:00,PROD-618:2|PROD-448:1|PROD-813:1|PROD-76:2
user84@example.com,PAID,2023-04-21T13:00,PROD-462:2
user83@example.com,NEW,2024-07-23T14:00,PROD-466:2|PROD-836:3|PROD-730:2|PROD-550:2
user272@example.com,PAID,2024-08-20T10:00,PROD-375:2
user219@example.com,NEW,2024-03-06T17:00,PROD-337:1
user155@example.com,CANCELLED,2024-07-15T14:00,PROD-176:2|PROD-512:2|PROD-344:1
user299@example.com,PAID,2024-06-02T19:00,PROD-271:1
user277@example.com,PAID,2023-02-24T11:00,PROD-906:1|PROD-573:2
user173@example.com,PAID,2023-11-27T17:00,PROD-6:3|PROD-96:1|PROD-868:2|PROD-588:3
user206@example.com,NEW,2023-08-19T21:00,PROD-574:2|PROD-96:1|PROD-643:2
user296@example.com,PAID,2024-01-18T11:00,PROD-196:3|PROD-241:1|PROD-865:1
user67@example.com,PAID,2023-12-01T20:00,PROD-648:3|PROD-25:3
user18@example.com,PAID,2023-07-12T13:00,PROD-13:3|PROD-573:3|PROD-446:1|PROD-945:1
user179@example.com,PAID,2023-07-18T13:00,PROD-798:3
user164@example.com,PAID,2023-01-05T15:00,PROD-848:1
user248@example.com,PAID,2024-04-24T19:00,PROD-927:3|PROD-430:2|PROD-816:1
user63@example.com,CANCELLED,2023-12-16T13:00,PROD-976:1
user487@example.com,NEW,2024-12-07T19:00,PROD-253:2|PROD-181:1|PROD-709:3
user332@example.com,PAID,2023-05-09T13:00,PROD-990:3|PROD-283:1|PROD-476:2|PROD-817:2
user416@example.com,NEW,2023-11-06T10:00,PROD-91:2
user202@example.com,PAID,2024-06-04T11:00,PROD-113:1
user117@example.com,PAID,2024-08-14T17:00,PROD-688:1|PROD-403:3|PROD-690:1
user371@example.com,PAID,2023-03-17T19:00,PROD-69:3
user437@example.com,PAID,2023-08-12T21:00,PROD-653:1
user328@example.com,CANCELLED,2023-07-10T20:00,PROD-811:3
user93@example.com,PAID,2023-10-01T14:00,PROD-487:2|PROD-456:2
user135@example.com,PAID,2023-12-03T20:00,PROD-369:2|PROD-10:1|PROD-448:2|PROD-1:3
user402@example.com,NEW,2024-09-29T18:00,PROD-717:1
user42@example.com,PAID,2024-10-04T10:00,PROD-351:1|PROD-561:2|PROD-833:3
user9@example.com,PAID,2023-10-26T20:00,PROD-737:2|PROD-726:1|PROD-728:1|PROD-97:2
user309@example.com,PAID,2023-04-19T18:00,PROD-657:3
user477@example.com,PAID,2024-05-09T10:00,PROD-865:3|PROD-708:1
user133@example.com,PAID,2023-12-29T10:00,PROD-987:3
user245@example.com,PAID,2023-12-23T20:00,PROD-51:1|PROD-956:2
user480@example.com,CANCELLED,2023-08-24T11:00,PROD-400:2|PROD-445:3
user481@example.com,PAID,2023-08-31T20:00,PROD-254:3|PROD-741:3|PROD-102:2
user402@example.com,NEW,2024-03-18T18:00,PROD-902:3
user183@example.com,PAID,2023-03-19T19:00,PROD-438:3|PROD-226:1|PROD-443:1
user41@example.com,PAID,2023-08-22T19:00,PROD-257:1|PROD-963:1|PROD-657:3
user374@example.com,PAID,2024-06-26T18:00,PROD-208:3|PROD-969:3|PROD-376:2
user182@example.com,CANCELLED,2024-01-13T11:00,PROD-298:1|PROD-467:3|PROD-922:1
user152@example.com,CANCELLED,2023-09-05T16:00,PROD-385:1|PROD-871:1|PROD-703:1
user256@example.com,PAID,2023-07-04T20:00,PROD-108:3|PROD-886:2|PROD-432:1
user485@example.com,PAID,2024-02-13T12:00,PROD-785:1|PROD-183:3|PROD-82:3|PROD-564:3
user488@example.com,PAID,2024-08-25T15:00,PROD-241:1|PROD-832:1|PROD-638:2
user496@example.com,PAID,2024-04-22T13:00,PROD-509:1|PROD-975:3|PROD-27:3
user201@example.com,PAID,2023-09-29T13:00,PROD-12:2
user429@example.com,PAID,2024-07-13T12:00,PROD-472:2|PROD-383:3
user36@example.com,PAID,2024-07-02T16:00,PROD-829:2
user118@example.com,NEW,2024-02-14T21:00,PROD-962:2|PROD-344:2
user471@example.com,PAID,2024-11-19T14:00,PROD-751:2|PROD-799:1|PROD-190:1|PROD-314:1
user378@example.com,NEW,2023-09-25T18:00,PROD-952:3|PROD-813:2
user251@example.com,NEW,2023-07-13T20:00,PROD-824:3|PROD-324:3|PROD-395:1|PROD-823:2
user448@example.com,PAID,2023-02-22T12:00,PROD-457:1|PROD-372:1|PROD-261:1|PROD-733:2
user41@example.com,PAID,2024-02-18T21:00,PROD-263:2|PROD-845:2|PROD-385:1
user372@example.com,PAID,2023-05-22T18:00,PROD-707:2
user186@example.com,PAID,2023-05-06T20:00,PROD-641:1|PROD-195:2|PROD-411:3
user176@example.com,PAID,2024-08-08T11:00,PROD-316:3|PROD-856:1|PROD-731:2|PROD-123:1
user199@example.com,PAID,2024-04-29T18:00,PROD-96:1|PROD-632:1
user237@example.com,PAID,2023-09-27T20:00,PROD-948:3|PROD-661:3|PROD-7:3|PROD-490:3
user81@example.com,PAID,2023-12-26T10:00,PROD-403:3
user171@example.com,PAID,2024-03-08T19:00,PROD-682:2|PROD-872:1|PROD-799:3
user87@example.com,PAID,2024-02-01T21:00,PROD-825:2|PROD-107:3|PROD-516:3|PROD-270:2
user222@example.com,PAID,2024-05-13T17:00,PROD-212:2|PROD-905:3
user497@example.com,PAID,2023-08-19T16:00,PROD-252:2|PROD-512:1
user432@example.com,NEW,2023-10-24T16:00,PROD-633:2|PROD-171:1
user63@example.com,CANCELLED,2023-01-27T13:00,PROD-486:2
user61@example.com,PAID,2024-07-29T20:00,PROD-1000:3|PROD-949:3
user72@example.com,PAID,2023-04-08T17:00,PROD-52:3|PROD-907:2|PROD-22:2|PROD-462:1
user340@example.com,PAID,2023-03-05T18:00,PROD-142:2|PROD-217:3|PROD-711:1|PROD-173:3
user310@example.com,PAID,2023-07-17T16:00,PROD-218:3|PROD-653:2|PROD-376:2|PROD-154:2
user475@example.com,PAID,2024-07-21T19:00,PROD-745:1|PROD-773:3|PROD-109:2
user161@example.com,PAID,2024-04-17T13:00,PROD-403:3|PROD-403:1|PROD-399:2
user317@example.com,PAID,2024-06-23T12:00,PROD-344:2|PROD-891:2
user196@example.com,PAID,2024-11-15T10:00,PROD-493:3
user440@example.com,PAID,2023-08-22T18:00,PROD-895:2|PROD-331:1|PROD-998:3
user39@example.com,PAID,2024-03-18T11:00,PROD-468:2|PROD-736:2|PROD-495:3
user205@example.com,PAID,2024-08-25T15:00,PROD-686:2|PROD-255:2|PROD-620:1|PROD-946:3
user377@example.com,PAID,2024-12-10T19:00,PROD-43:1
user380@example.com,CANCELLED,2023-03-20T15:00,PROD-255:3|PROD-809:1
user102@example.com,NEW,2023-09-17T15:00,PROD-188:3|PROD-40:3|PROD-48:3
user478@example.com,PAID,2024-02-09T20:00,PROD-235:3|PROD-421:2|PROD-963:3|PROD-766:1
